,X,Y
759,หัวสูง,neg
760,เหงา,neg
761,เหม็น,neg
762,เหี้ย,neg
763,เหียก,neg
764,เหี้ยมโหด,neg
765,แหย,neg
766,โหดร้าย,neg
767,โหดเหี้ยม,neg
768,ไหม้,neg
769,อกตัญญู,neg
770,อกแตก,neg
771,อลัชชี,neg
772,อ้วก,neg
773,อ้วน,neg
774,อ๋อง,neg
775,อ่อนเพลีย,neg
776,อื้อฉาว,neg
777,เอน,neg
778,﻿ฆ่า,neg
779,ตัด,neg
780,ข่ม,neg
781,ข่มขืน,neg
782,ขโมย,neg
783,ตาย,neg
784,ตก,neg
785,ล้ม,neg
786,เสียใจ,neg
787,กดดัน,neg
788,กัก,neg
789,กดขี่,neg
790,กักขัง,neg
791,กระชาก,neg
792,กระวนกระวาย,neg
793,กระแทก,neg
794,กระทืบ,neg
795,ก่อกวน,neg
796,ก่อกรรมทำเข็ญ,neg
797,กระทำชำเรา,neg
798,กระทำอนาจาร,neg
799,กระแทกกระทั้น,neg
800,กระตุกหนวดเสือ,neg
801,กระอัก,neg
802,กระหึ่ม,neg
803,กริ่งใจ,neg
804,โกหก,neg
805,กราดเกรี้ยว,neg
806,กวาดล้าง,neg
807,กรรโชก,neg
808,กดราคา,neg
809,ร้องไห้,neg
810,กลัว,neg
811,กลั่นแกล้ง,neg
812,เศร้า,neg
813,ร้องไห้,neg
814,แพง,neg
815,กำเริบ,neg
816,แกว่ง,neg
817,ขัดใจ,neg
818,กล่าวหา,neg
819,ก้าวก่าย,neg
820,กำจัด,neg
821,กังขา,neg
822,กอบโกย,neg
823,กวน,neg
824,กวนตีน,neg
825,กัด,neg
826,กังวล,neg
827,เกร็ง,neg
828,เกรงกลัว,neg
829,เกรงใจ,neg
830,เกลียด,neg
831,เกลื่อน,neg
832,โกหก,neg
833,แก่งแย่ง,neg
834,ข่มขวัญ,neg
835,ข่มขี่,neg
836,ข่มขู่,neg
837,ขวาง,neg
838,ขัดขืน,neg
839,ขัดข้อง,neg
840,ขัดขวาง,neg
841,ร้องเรียน,neg
842,ขัง,neg
843,ขาดแคลน,neg
844,ขาดทุน,neg
845,ขายชาติ,neg
846,ขายขี้หน้า,neg
847,ขายหน้า,neg
848,ขาลง,neg
849,ขี้,neg
850,ขีดฆ่า,neg
851,ขี้โม้,neg
852,ขืน,neg
853,ขืนใจ,neg
854,ขู่,neg
855,ขู่เข็ญ,neg
856,ขูดรีด,neg
857,เขี่ย,neg
858,เขวี้ยง,neg
859,คต,neg
860,คดโกง,neg
861,คดงอ,neg
862,ครอบงำ,neg
863,คลื่นไส้,neg
864,คลาดเคลื่อน,neg
865,คว้าน้ำเหลว,neg
866,คว่ำ,neg
867,คว่ำบาตร,neg
868,คอร์รัปชัน,neg
869,คะนอง,neg
870,คับ,neg
871,คับคั่ง,neg
872,คัด,neg
873,คัดค้าน,neg
874,ค้าง,neg
875,ค้างคา,neg
876,ค้างคาใจ,neg
877,คาใจ,neg
878,คุกเข่า,neg
879,คุ้มเกรง,neg
880,คุมขัง,neg
881,คุมตัว,neg
882,เค้น,neg
883,เคร่ง,neg
884,เคร่งเครียด,neg
885,เคราะห์ซ้ำกรรมซัด,neg
886,เคือง,neg
887,แค้น,neg
888,ใคร่ครวญ,neg
889,ฆ่าแกง,neg
890,ฆาต,neg
891,ฆ่าตัดตอน,neg
892,ฆ่าฟัน,neg
893,ฆ่าไม่ตายขายไม่ขาด,neg
894,ฆ่ายกครัว,neg
895,ฆ่าล้างโคตร,neg
896,เฆี่ยน,neg
897,งง,neg
898,งงงวย,neg
899,งก,neg
900,งด,neg
901,เงี่ยน,neg
902,จน,neg
903,จม,neg
904,จำโซ่,neg
905,จิก,neg
906,จำนำ,neg
907,จิตตก,neg
908,จับกุม,neg
909,จำกัด,neg
910,เจ็บ,neg
911,เจ็บไข้,neg
912,เจ็บใจ,neg
913,ฉ้อ,neg
914,ฉี่,neg
915,ฉีก,neg
916,ชก,neg
917,ชดใช้,neg
918,ช่วงชิง,neg
919,ช็อก,neg
920,ชะงัก,neg
921,ชะลอ,neg
922,ชัก,neg
923,ชักกระตุก,neg
924,ชักใย,neg
925,ชัง,neg
926,ช้ำใจ,neg
927,ชิง,neg
928,ชิงชัง,neg
929,ชิงดีชิงเด่น,neg
930,ชิงนรกเกิด,neg
931,ชิงสุกก่อนห่าม,neg
932,ชิงหมาเกิด,neg
933,ซ่อน,neg
934,ซึม,neg
935,ซึมซาบ,neg
936,ซ้ำเติม,neg
937,ซุก,neg
938,ซุกซ่อน,neg
939,แซว,neg
940,แซะ,neg
941,ไซ้,neg
942,เณรคุณ,neg
943,ด้อย,neg
944,ดัดสันดาน,neg
945,ดับ,neg
946,ด่า,neg
947,ด่าทอ,neg
948,ดิ้น,neg
949,ดื้อ,neg
950,ดุ,neg
951,ดูแคลน,neg
952,ดูถูก,neg
953,ดูหมิ่น,neg
954,ดูหมิ่นถิ่นแคลน,neg
955,เดา,neg
956,เดือด,neg
957,เดือดดาล,neg
958,เดือดร้อน,neg
959,แดก,neg
960,แดกดัน,neg
961,โดน,neg
962,ได้เสีย,neg
963,ตก,neg
964,ตกงาน,neg
965,ตกใจ,neg
966,ตกนรกทั้งเป็น,neg
967,ตกหลุม,neg
968,ตกหลุมพราง,neg
969,ตั้งแง่,neg
970,ตายดาบหน้า,neg
971,ตรม,neg
972,ตบ,neg
973,ตบตา,neg
974,ตราหน้า,neg
975,ต่อต้าน,neg
976,ตอบโต้,neg
977,ต่อย,neg
978,ต่อสู้,neg
979,ตอแหล,neg
980,ตะลุมบอน,neg
981,ตัดขาด,neg
982,ต้าน,neg
983,ตาย,neg
984,ตายด้าน,neg
985,ตาลาย,neg
986,ตำหนิ,neg
987,ติ,neg
988,ติเตียน,neg
989,ติดเชื้อ,neg
990,ติดขัด,neg
991,ตัดพ้อ,neg
992,ตัดพ้อต่อว่า,neg
993,ตี,neg
994,ตีกิน,neg
995,ถอน,neg
996,ถีบ,neg
997,ทรยศ,neg
998,ถึงฆาต,neg
999,ทรุด,neg
1000,ท่วม,neg
1001,ท้อ,neg
1002,ทะลึ่ง,neg
1003,ทักท้วง,neg
1004,ทุบ,neg
1005,ทุบตี,neg
1006,เท,neg
1007,เทกระจาด,neg
1008,แทง,neg
1009,แทงใจดำ,neg
1010,นอกใจ,neg
1011,เนรคุณ,neg
1012,บกพร่อง,neg
1013,บด,neg
1014,บ่น,neg
1015,บ่อน,neg
1016,บ่อนทำลาย,neg
1017,บาด,neg
1018,บาดหมาง,neg
1019,บานปลาย,neg
1020,บิด,neg
1021,บิดเบือน,neg
1022,เบน,neg
1023,เบียด,neg
1024,เบียดเบียน,neg
1025,เบื่อ,neg
1026,เบื่อหน้า,neg
1027,โบ้ย,neg
1028,ปฏิเสธ,neg
1029,ปด,neg
1030,ปน,neg
1031,ประจาน,neg
1032,ประจาร,neg
1033,ประชด,neg
1034,ประชดประชัน,neg
1035,ประณาม,neg
1036,ประท้วง,neg
1037,ประมาท,neg
1038,ปรับ,neg
1039,ปราบ,neg
1040,ปราบปราม,neg
1041,ปลงใจ,neg
1042,ป่วย,neg
1043,ปลงชีวิต,neg
1044,ปลง,neg
1045,ปล้น,neg
1046,ปล้นสะดม,neg
1047,ปลอม,neg
1048,ปรำ,neg
1049,ปวด,neg
1050,ปลอมปน,neg
1051,ปะทะ,neg
1052,ปะปน,neg
1053,ปาด,neg
1054,เป็นลม,neg
1055,เปลือง,neg
1056,โป๊,neg
1057,ผลัก,neg
1058,ผัด,neg
1059,ผัดวันประกันพรุ่ง,neg
1060,ผ่า,neg
1061,เผ่น,neg
1062,ลืม,neg
1063,หลบหนี,neg
1064,ความขมขื่น,neg
1065,ความขมุกขมัว,neg
1066,ความขุ่นเคือง,neg
1067,ความข้องใจ,neg
1068,ความฉิบหาย,neg
1069,ความชั่วช้า,neg
1070,ความซ้ำซ้อน,neg
1071,ความดื้อ,neg
1072,ความทรุดโทรม,neg
1073,ฟุ่มเฟือย,neg
1074,ฟุ้งเฟ้อ,neg
1075,กระจุกกระจิก,neg
1076,กระดาน,neg
1077,แก่,neg
1078,เกรียน,neg
1079,คลุมเครือ,neg
1080,คลุมถุงชน,neg
1081,เกเร,neg
1082,เกิน,neg
1083,ช้า,neg
1084,วิกฤติ,neg
1085,เจ็บปวด,neg
1086,ความลึกลับ,neg
1087,เผด็จการ,neg
1088,ขัดแย้ง,neg
1089,องควิการ,neg
1090,รังเกียจ,neg
1091,อกหัก,neg
1092,ไร้สาระ,neg
1093,คงขาด,neg
1094,คบชู้,neg
1095,ครหา,neg
1096,คบชู้สู่ชาย,neg
1097,กำกวม,neg
1098,มืด,neg
1099,ฮือ,neg
1100,ลึกลับ,neg
1101,กลุ้มใจ,neg
1102,น่ากลัว,neg
1103,เกียจคร้าน,neg
1104,ขวางโลก,neg
1105,เศร้าใจ,neg
1106,ไม่มีทางรักษา,neg
1107,สิ้นหวัง,neg
1108,ไร้ผล,neg
1109,อัมพาต,neg
1110,เศร้าซึม,neg
1111,สลดใจ,neg
1112,ท้อแท้,neg
1113,น่าเบื่อ,neg
1114,กระสับกระส่าย,neg
1115,ขัดสมาธิ,neg
1116,ขุ่น,neg
1117,คมคาย,neg
1118,กระเซอะกระเซิง,neg
1119,เคร่งขรึม,neg
1120,คระหาย,neg
1121,กระหาย,neg
1122,คระเมิม,neg
1123,เครียด,neg
1124,คบไม่ได้,neg
1125,งอ,neg
1126,งอแง,neg
1127,โง่,neg
1128,จังไร,neg
1129,ไม่สน,neg
1130,จัญไร,neg
1131,เจือ,neg
1132,เจือจาง,neg
1133,ต่ำ,neg
1134,ต่ำต้อย,neg
1135,ฉูดฉาด,neg
1136,ชั่ว,neg
1137,ชู้สาว,neg
1138,ซวย,neg
1139,ซ้ำ,neg
1140,ซ้ำซ้อน,neg
1141,ซ้ำร้าย,neg
1142,เซ่อ,neg
1143,ดุดัน,neg
1144,ดุร้าย,neg
1145,ตกม้าตาย,neg
1146,ทราม,neg
1147,ทะลุ,neg
1148,ทุเรศ,neg
1149,เทียม,neg
1150,นักเลง,neg
1151,ลบ,neg
1152,เบื่อ,neg
1153,ปรัมปรา,neg
1154,เท็จ,neg
1155,ตอแหล,neg
1156,ตาขาว,neg
1157,ฉุนเฉียว,neg
1158,เฉโก,neg
1159,เฉื่อย,neg
1160,ชะงัด,neg
1161,ชู้สาว,neg
1162,ซวย,neg
1163,ซ้ำซ้อน,neg
1164,ซ้ำร้าย,neg
1165,ซุกซน,neg
1166,เซ,neg
1167,เซ่อ,neg
1168,เซา,neg
1169,ดื้อ,neg
1170,ดุร้าย,neg
1171,เดียรดาษ,neg
1172,ตกม้าตาย,neg
1173,ตรงข้าม,neg
1174,ตระหนี่ถี่เหนียว,neg
1175,ตอแหล,neg
1176,ตาขาว,neg
1177,ต่ำ,neg
1178,ต่ำต้อย,neg
1179,ติดเชื้อ,neg
1180,เตี้ย,neg
1181,ถวัล,neg
1182,ทรหด,neg
1183,ทราม,neg
1184,ทะลุ,neg
1185,ทื่อ,neg
1186,ทุเรศ,neg
1187,เท็จ,neg
1188,เทียม,neg
1189,น้อย,neg
1190,นักเลง,neg
1191,น่าย,neg
1192,บิ่น,neg
1193,บุ๋ม,neg
1194,เบี่ยง,neg
1195,เบื่อ,neg
1196,ป้อ,neg
1197,ปากเสีย,neg
1198,ปากหมา,neg
1199,ปาราชิก,neg
1200,เป็นลม,neg
1201,เปล่าเปลี่ยว,neg
1202,เปื่อย,neg
1203,แปร่ง,neg
1204,ผรุส,neg
1205,ผิด,neg
1206,ผิดหวัง,neg
1207,เผ็ดร้อน,neg
1208,เผล,neg
1209,แผลง,neg
1210,พด,neg
1211,พล่าน,neg
1212,พิการ,neg
1213,พี,neg
1214,ฟก,neg
1215,เพี้ยน,neg
1216,แพง,neg
1217,ฟก,neg
1218,ฟาง,neg
1219,แฟบ,neg
1220,มัวหมอง,neg
1221,โมเม,neg
1222,ยับ,neg
1223,ยืด,neg
1224,ยุ่งเหยิง,neg
1225,โย้,neg
1226,รกเรื้อ,neg
1227,ร่อแร่,neg
1228,รัดกุม,neg
1229,ร้าย,neg
1230,ร้ายกาจ,neg
1231,ริบ,neg
1232,รุนแรง,neg
1233,รุกรุย,neg
1234,รุ่ยร่าย,neg
1235,ล้ม,neg
1236,ลัก,neg
1237,ล้าสมัย,neg
1238,ลำบาก,neg
1239,ล้ำ,neg
1240,เลว,neg
1241,โลเล,neg
1242,ยาก,neg
1243,ว่ายาก,neg
1244,วิปโยค,neg
1245,วิประโยค,neg
1246,วิเวก,neg
1247,สลัว,neg
1248,สวก,neg
1249,สวะ,neg
1250,สะเหล่อ,neg
1251,สั้น,neg
1252,สันหลังยาว,neg
1253,สับปลับ,neg
1254,สัพเพเหระ,neg
1255,สิ้นสติ,neg
1256,สูญ,neg
1257,โทรม,neg
1258,เสีย,neg
1259,เสื่อมโทรม,neg
1260,เสื่อมเสีย,neg
1261,โสโครก,neg
1262,โสมม,neg
1263,หงุดหงิด,neg
1264,หน้าด้าน,neg
1265,หนาว,neg
1266,หมองมัว,neg
1267,หมิ่น,neg
1268,หยาบ,neg
1269,หยอก,neg
1270,หรี่,neg
1271,หลง,neg
1272,ห่วย,neg
1273,หวิว,neg
1274,หวะ,neg
1275,หึง,neg
1276,หัวสูง,neg
1277,เหงา,neg
1278,เหม็น,neg
1279,ไม่เชื่อ,neg
1280,เหี้ย,neg
1281,บรรลัย,neg
1282,เหียก,neg
1283,เหี้ยมโหด,neg
1284,แหย,neg
1285,โหดร้าย,neg
1286,ทำสงคราม,neg
1287,ทำอันตราย,neg
1288,ทำเป็นทองไม่รู้ร้อน,neg
1289,ทำเป็นเล่น,neg
1290,ทำเล่นๆ,neg
1291,ทำโดยพลการ,neg
1292,ทำเอาเจ็บ,neg
1293,ทิ้งขว้าง,neg
1294,ทิ้งๆ ขว้างๆ,neg
1295,ไม่รู้คุณ,neg
1296,ไม่รู้จบรู้สิ้น,neg
1297,ทำใจไม่ได้,neg
1298,ดูไม่ได้,neg
1299,ด่า,neg
1300,ด่ากลับ,neg
1301,ไม่รู้ไม่ชี้,neg
1302,ไม่ลงตัว,neg
1303,วุ่นวาย,neg
1304,วุ่นวายใจ,neg
1305,ก่อความวุ่นวาย,neg
1306,สับสนวุ่นวาย,neg
1307,สับสน,neg
1308,ไม่รู้สึกตัว,neg
1309,ไม่ลงรอย,neg
1310,ไม่ลงรอยกัน,neg
1311,ไม่สบายใจ,neg
1312,ไม่สมบูรณ์,neg
1313,ไม่สมฐานะ,neg
1314,ไม่สม่ำเสมอ,neg
1315,ไม่สมควร,neg
1316,ไม่อร่อย,neg
1317,ไม่เข้ากัน,neg
1318,ไม่เจียมกะลาหัว,neg
1319,ไม่เชื่อ,neg
1320,ไม่เหมาะสม,neg
1321,ไม่เห็นค่า,neg
1322,ไม่เห็นด้วย,neg
1323,ละเลย,neg
1324,มีโทษ,neg
1325,มอมเมา,neg
1326,มอมเหล้า,neg
1327,มากเกินไป,neg
1328,มีความผิด,neg
1329,มีชู้,neg
1330,มีปัญหา,neg
1331,ไม่เอาไหน,neg
1332,ไม่ใช่,neg
1333,ไม่ได้เรื่อง,neg
1334,ไม่ไว้วางใจ,neg
1335,ไม่ไว้หน้าใคร,neg
1336,ไม่ไว้ใจ,neg
1337,ไม่ไหว,neg
1338,อดไม่ไหว,neg
1339,ทนไม่ไหว,neg
1340,สละสิทธิ์,neg
1341,ขับไล่,neg
1342,ขับไล่ไสส่ง,neg
1343,ไล่ออก,neg
1344,เมื่อย,neg
1345,ทำร้าย,neg
1346,ไม่สวย,neg
1347,ไม่สะไม่สวย,neg
1348,โหดเหี้ยม,neg
1349,ไหม้,neg
1350,อกตัญญู,neg
1351,อกแตก,neg
1352,อลัชชี,neg
1353,อ้วก,neg
1354,อ้วน,neg
1355,ทำมิดีมิร้าย,neg
1356,ทำลายขวัญ,neg
1357,ทำลายล้าง,neg
1358,อ๋อง,neg
1359,อ่อนเพลีย,neg
1360,อื้อฉาว,neg
1361,เอน,neg
1362,ฆ่า,neg
1363,ตัด,neg
1364,ข่ม,neg
1365,ข่มขืน,neg
1366,ขโมย,neg
1367,ตาย,neg
1368,ตก,neg
1369,ทุจริต,neg
1370,ล้ม,neg
1371,เสียใจ,neg
1372,กดดัน,neg
1373,กัก,neg
1374,กดขี่,neg
1375,กักขัง,neg
1376,กระชาก,neg
1377,กระวนกระวาย,neg
1378,กระแทก,neg
1379,กระทืบ,neg
1380,ก่อกวน,neg
1381,ก่อกรรมทำเข็ญ,neg
1382,กระทำชำเรา,neg
1383,กระทำอนาจาร,neg
1384,กระแทกกระทั้น,neg
1385,กระตุกหนวดเสือ,neg
1386,กระอัก,neg
1387,กระหึ่ม,neg
1388,กริ่งใจ,neg
1389,โกหก,neg
1390,กราดเกรี้ยว,neg
1391,กวาดล้าง,neg
1392,กรรโชก,neg
1393,กดราคา,neg
1394,ร้องไห้,neg
1395,กลัว,neg
1396,กลั่นแกล้ง,neg
1397,เศร้า,neg
1398,ร้อนตัว,neg
1399,ร้าว,neg
1400,ร้าวราน,neg
1401,แพง,neg
1402,เมา,neg
1403,ลดเกียรติ,neg
1404,ลาตาย,neg
1405,ลำบากใจ,neg
1406,ล่มจม,neg
1407,ล่มสลาย,neg
1408,ล่วงประเวณี,neg
1409,ล่วงละเมิด,neg
1410,ล่อแหลม,neg
1411,กดหัว,neg
1412,กำเริบ,neg
1413,แกว่ง,neg
1414,ขัดใจ,neg
1415,กล่าวหา,neg
1416,ก้าวก่าย,neg
1417,กำจัด,neg
1418,กังขา,neg
1419,กอบโกย,neg
1420,กวน,neg
1421,กวนตีน,neg
1422,กัด,neg
1423,กังวล,neg
1424,ไฟไหม้,neg
1425,น้ำท่วม,neg
1426,สึนามิ,neg
1427,ทำบาป,neg
1428,ทำบาปทำกรรม,neg
1429,ไอ้เวร,neg
1430,ไอ้บ้า,neg
1431,ไอ้,neg
1432,คิดมาก,neg
1433,คิดมิดีมิร้าย,neg
1434,คิดร้าย,neg
1435,ถุย,neg
1436,ถุยน้ำลาย,neg
1437,เกร็ง,neg
1438,เกรงกลัว,neg
1439,ปาดคอ,neg
1440,รุม,neg
1441,รุมล้อม,neg
1442,ชั่งแม่ง,neg
1443,แม่ง,neg
1444,มั่ว,neg
1445,มั่วซั่ว,neg
1446,มั่วนิ่ม,neg
1447,มั่วสุม,neg
1448,ติดคุก,neg
1449,คุก,neg
1450,เกรงใจ,neg
1451,เกลียด,neg
1452,ไม่มีแรง,neg
1453,ไม่มีใคร,neg
1454,ไม่มีสติ,neg
1455,ไม่มีน้ำใจ,neg
1456,ไม่มี,neg
1457,ไม่มีการศึกษา,neg
1458,เกลื่อน,neg
1459,โกหก,neg
1460,แก่งแย่ง,neg
1461,แย่,neg
1462,คอรัปชัน,neg
1463,เหลื่อมล้ำ,neg
1464,ข่มขวัญ,neg
1465,ข่มขี่,neg
1466,ข่มขู่,neg
1467,ขวาง,neg
1468,ขัดขืน,neg
1469,ขัดข้อง,neg
1470,ขัดขวาง,neg
1471,ร้องเรียน,neg
1472,ขัง,neg
1473,ขาดแคลน,neg
1474,ขาดทุน,neg
1475,ขายชาติ,neg
1476,ขายขี้หน้า,neg
1477,ขายหน้า,neg
1478,ขาลง,neg
1479,เปียก,neg
1480,ขี้,neg
1481,ขีดฆ่า,neg
1482,ขี้โม้,neg
1483,ขืน,neg
1484,ขืนใจ,neg
1485,ขู่,neg
1486,ขู่เข็ญ,neg
1487,ขูดรีด,neg
1488,เขี่ย,neg
1489,ทรมาน,neg
1490,เขวี้ยง,neg
1491,โกง,neg
1492,คต,neg
1493,คดโกง,neg
1494,คดงอ,neg
1495,ครอบงำ,neg
1496,คลื่นไส้,neg
1497,คลาดเคลื่อน,neg
1498,คว้าน้ำเหลว,neg
1499,คว่ำ,neg
1500,คว่ำบาตร,neg
1501,คอร์รัปชัน,neg
1502,คะนอง,neg
1503,คับ,neg
1504,คับคั่ง,neg
1505,ค้างชำระ,neg
1506,ชอบกล,neg
1507,คัด,neg
1508,คัดค้าน,neg
1509,ค้าง,neg
1510,ค้างคา,neg
1511,ค้างคาใจ,neg
1512,คาใจ,neg
1513,คุกเข่า,neg
1514,คุ้มเกรง,neg
1515,คุมขัง,neg
1516,คุมตัว,neg
1517,เค้น,neg
1518,ชัดช้า,neg
1519,ความหดหู่,neg
1520,หดหู่,neg
1521,หดหู่ใจ,neg
1522,ความสูญเสีย,neg
1523,ความหงุดหงิด,neg
1524,เคร่ง,neg
1525,อย่างเคร่งเครียด,neg
1526,ตึงเครียด,neg
1527,ความเคร่งเครียด,neg
1528,ผิดจารีตประเพณี,neg
1529,ผิดจังหวะ,neg
1530,ผิดคำพูด,neg
1531,ผิดคำสัตย์,neg
1532,เคร่งเครียด,neg
1533,เคราะห์ซ้ำกรรมซัด,neg
1534,เคือง,neg
1535,แค้น,neg
1536,ใคร่ครวญ,neg
1537,ฆ่าแกง,neg
1538,มดเท็จ,neg
1539,ฆาต,neg
1540,ฆ่าตัดตอน,neg
1541,ฆ่าฟัน,neg
1542,ฆ่าไม่ตายขายไม่ขาด,neg
1543,ฆ่ายกครัว,neg
1544,ฆ่าล้างโคตร,neg
1545,ม้วนหน้า,neg
1546,เฆี่ยน,neg
1547,งง,neg
1548,จก,neg
1549,งงงวย,neg
1550,งก,neg
1551,งด,neg
1552,เงี่ยน,neg
1553,จน,neg
1554,จม,neg
1555,จำโซ่,neg
1556,จิก,neg
1557,จำนำ,neg
1558,จิตตก,neg
1559,จับกุม,neg
1560,จำกัด,neg
1561,เจ็บ,neg
1562,เจ็บไข้,neg
1563,เจ็บใจ,neg
1564,ฉ้อ,neg
1565,ฉี่,neg
1566,ฉีก,neg
1567,ชก,neg
1568,ชดใช้,neg
1569,ช่วงชิง,neg
1570,ช็อก,neg
1571,ชะงัก,neg
1572,ชะลอ,neg
1573,ชัก,neg
1574,ชักกระตุก,neg
1575,ชักใย,neg
1576,ชัง,neg
1577,ช้ำใจ,neg
1578,ชิง,neg
1579,เซ็ง,neg
1580,ชิงชัง,neg
1581,ชิงดีชิงเด่น,neg
1582,ชิงนรกเกิด,neg
1583,ชิงสุกก่อนห่าม,neg
1584,ชิงหมาเกิด,neg
1585,ซ่อน,neg
1586,ซึม,neg
1587,ซึมซาบ,neg
1588,ซ้ำเติม,neg
1589,ซุก,neg
1590,ซุกซ่อน,neg
1591,แซว,neg
1592,แซะ,neg
1593,ไซ้,neg
1594,เณรคุณ,neg
1595,แดก,neg
1596,ด้อย,neg
1597,ล่มสลาย,neg
1598,ช่างมัน,neg
1599,ทาส,neg
1600,ดัดสันดาน,neg
1601,ดับ,neg
1602,ภาวะมลพิษ,neg
1603,ภาวะวิกฤติ,neg
1604,ภาวะสงคราม,neg
1605,ด่าทอ,neg
1606,ดิ้น,neg
1607,ละเหี่ยใจ,neg
1608,ดื้อ,neg
1609,ดุ,neg
1610,ดูแคลน,neg
1611,แคบ,neg
1612,ดูถูก,neg
1613,ดูถูกดูแคลน,neg
1614,ดูหมิ่น,neg
1615,ดูหมิ่นถิ่นแคลน,neg
1616,อิจฉาริษยา,neg
1617,เดา,neg
1618,เดือด,neg
1619,เดือดดาล,neg
1620,เดือดร้อน,neg
1621,แดก,neg
1622,แดกดัน,neg
1623,โดน,neg
1624,ได้เสีย,neg
1625,สงสาร,neg
1626,โมโห,neg
1627,โรคจิต,neg
1628,อีห่า,neg
1629,แม่ง,neg
1630,ไม่เกรงใจ,neg
1631,แทงคอ,neg
1632,แทง,neg
1633,เหนื่อย,neg
1634,ตก,neg
1635,ตกงาน,neg
1636,โหยหา,neg
1637,ฝืน,neg
1638,ตกใจ,neg
1639,ตกนรกทั้งเป็น,neg
1640,ตกหลุม,neg
1641,ตกหลุมพราง,neg
1642,ตั้งแง่,neg
1643,ตายดาบหน้า,neg
1644,ตรม,neg
1645,ตบ,neg
1646,ตบตา,neg
1647,ตราหน้า,neg
1648,ต่อต้าน,neg
1649,ตอบโต้,neg
1650,ต่อย,neg
1651,ต่อสู้,neg
1652,ตอแหล,neg
1653,ตะลุมบอน,neg
1654,ตัดขาด,neg
1655,ต้าน,neg
1656,ตาย,neg
1657,ตายด้าน,neg
1658,ตาลาย,neg
1659,ตำหนิ,neg
1660,ติ,neg
1661,ติเตียน,neg
1662,ติดเชื้อ,neg
1663,ติดขัด,neg
1664,ตัดพ้อ,neg
1665,ตัดพ้อต่อว่า,neg
1666,ตี,neg
1667,ตีกิน,neg
1668,ถอน,neg
1669,ถีบ,neg
1670,ทรยศ,neg
1671,ถึงฆาต,neg
1672,ทรุด,neg
1673,ท่วม,neg
1674,ท้อ,neg
1675,ทะลึ่ง,neg
1676,ทักท้วง,neg
1677,ทุบ,neg
1678,ทุบตี,neg
1679,เท,neg
1680,เทกระจาด,neg
1681,แทง,neg
1682,แทงใจดำ,neg
1683,นอกใจ,neg
1684,เนรคุณ,neg
1685,บกพร่อง,neg
1686,ร่วงโรย,neg
1687,บด,neg
1688,บ่น,neg
1689,อำเภอใจ,neg
1690,บ่อน,neg
1691,บ่อนทำลาย,neg
1692,บาด,neg
1693,บาดหมาง,neg
1694,บานปลาย,neg
1695,บิด,neg
1696,บิดเบือน,neg
1697,เบน,neg
1698,เบียด,neg
1699,เบียดเบียน,neg
1700,ขี้ข้า,neg
1701,เบื่อ,neg
1702,เบื่อหน้า,neg
1703,โบ้ย,neg
1704,ปฏิเสธ,neg
1705,ปด,neg
1706,ปน,neg
1707,ประจาน,neg
1708,ประจาร,neg
1709,ประชด,neg
1710,ประชดประชัน,neg
1711,ประณาม,neg
1712,ประท้วง,neg
1713,อันตราย,neg
1714,ประมาท,neg
1715,ปรับ,neg
1716,ความผิดพลาด,neg
1717,ถอยหลัง,neg
1718,ปราบ,neg
1719,ปราบปราม,neg
1720,ปลงใจ,neg
1721,ป่วย,neg
1722,ปลงชีวิต,neg
1723,ปลง,neg
1724,ปล้น,neg
1725,ปล้นสะดม,neg
1726,อกตัญญู,neg
1727,อดตาย,neg
1728,อดนอน,neg
1729,อดหลับอดนอน,neg
1730,ความไม่แน่นอน,neg
1731,คว่ำบาตร,neg
1732,คับอกคับใจ,neg
1733,คับแค,neg
1734,คับแคบ,neg
1735,คับแค้น,neg
1736,คับแค้นใจ,neg
1737,คับใจ,neg
1738,คาดโทษ,neg
1739,ปลอม,neg
1740,ปรำ,neg
1741,ยอมแพ้,neg
1742,ปวด,neg
1743,ปลอมปน,neg
1744,ปะทะ,neg
1745,บ้า,neg
1746,ปะปน,neg
1747,เคียดแค้น,neg
1748,ชั่วร้าย,neg
1749,ไม่ทน,neg
1750,หวงห้าม,neg
1751,ปาด,neg
1752,ล้มเหลว,neg
1753,เศร้าโศก,neg
1754,ไม่ยุติธรรม,neg
1755,น่าเวทนา,neg
1756,ความฉิบหาย,neg
1757,ขม,neg
1758,ไม่มีอารมณ์,neg
1759,ทุกข์ยาก,neg
1760,ยากจน,neg
1761,ไม่เพียงพอ,neg
1762,อึดอัด,neg
1763,ตกใจ,neg
1764,ไม่ลงรอยกัน,neg
1765,ขี้ขลาด,neg
1766,เงอะงะ,neg
1767,ลังเล,neg
1768,ฉุนเฉียว,neg
1769,ดื้อดึง,neg
1770,หายไป,neg
1771,เป็นลม,neg
1772,เยาะเย้ย,neg
1773,ปราบปราม,neg
1774,ดูหมิ่น,neg
1775,ชัง,neg
1776,เปลือง,neg
1777,เสแสร้ง,neg
1778,โป๊,neg
1779,ซับซ้อน,neg
1780,ใจร้อน,neg
1781,ผลัก,neg
1782,พังทลาย,neg
1783,พังพินาศ,neg
1784,พังยับเยิน,neg
1785,อกคราก,neg
1786,ขี้อาย,neg
1787,ย่ำแย่,neg
1788,แย่จัง,neg
1789,แย่มาก,neg
